eventnumber,filenumber,event,pname,eventlabel,Brightness,Difficulty,TSide,TFeature,DFeature,ymaxframe,RT,ButtonRT,abvelthreshold,Vmax5percent,VthresholdGC,Vmax,VmaxMT,stoptime,mainreach,initreach,pathlengthnorm,pathlengthmm,movetime,deceltime,normlength,AUC,maxaperture,maxaptime,stopX,stopY
89,5,9,p12f29,Datafile processing p12f29 Block 5 event 9,Bri,Bas,Rgt,Vert,Miss,67,0.32,434,40,35,34,14.5129144725518,49,67,Correct,Correct,1.02134750552654,256.45267963796,0.33,0.18,1.02134750552654,-0.0552020177731305,123.890376102751,0.727272727272727,161.334264951237,198.117516022143
90,5,10,p12f29,Datafile processing p12f29 Block 5 event 10,Bri,Hrd,Lft,Horz,Horz,72,0.27,365,36,30,29,12.5623210746057,49,71,Correct,Incorrect,1.11161660726727,260.276967638896,0.42,0.22,1.11161660726727,0.085301194605974,107.468614681479,0.69047619047619,-83.2130271026129,242.993547885885
91,5,11,p12f29,Datafile processing p12f29 Block 5 event 11,Bri,Esy,Lft,Horz,Vert,69,0.31,443,41,36,34,13.8969574803268,52,68,Correct,Correct,1.00266750279718,275.103304461033,0.34,0.16,1.00266750279718,0.0133062622460373,118.779008557592,0.411764705882353,-100.126801318011,252.456211731101
92,5,12,p12f29,Datafile processing p12f29 Block 5 event 12,Bri,Esy,Rgt,Horz,Horz,68,0.32,447,39,35,33,17.5347979732664,47,67,Correct,Correct,1.00770414261842,330.796367867059,0.34,0.2,1.00770414261842,-0.0281295827933215,109.520475575493,0.764705882352941,215.253742504074,249.562034952962
93,5,13,p12f29,Datafile processing p12f29 Block 5 event 13,Bri,Esy,Rgt,Vert,Vert,64,0.31,435,38,34,32,15.9280753662391,46,63,Correct,Correct,1.02809904004197,258.808238933775,0.31,0.17,1.02809904004197,-0.0641233931953101,122.894578053979,0.709677419354839,155.904994998145,203.840929930935
94,5,14,p12f29,Datafile processing p12f29 Block 5 event 14,Bri,Bas,Lft,Horz,Miss,67,0.28,406,38,33,32,13.5057706749338,49,66,Correct,Correct,1.00439887360232,270.703555339009,0.34,0.17,1.00439887360232,-0.00230670853681112,121.817627388316,0.411764705882353,-91.3504320026254,253.738524015369
95,5,15,p12f29,Datafile processing p12f29 Block 5 event 15,Bri,Hrd,Rgt,Vert,Horz,74,0.41,534,48,45,44,16.6866892111053,57,73,Correct,Correct,1.02250390940518,278.395265473412,0.29,0.16,1.02250390940518,-0.0500409578369724,123.41816540171,0.758620689655172,170.08469171757,217.732051382963
96,5,16,p12f29,Datafile processing p12f29 Block 5 event 16,Bri,Esy,Lft,Vert,Vert,70,0.3,432,40,35,33,12.4736110251078,50,72,Correct,Correct,1.02518450981334,250.536043871532,0.39,0.22,1.02518450981334,0.031488190384342,130.442135865059,0.692307692307692,-133.355435973052,210.948329580339
97,5,17,p12f29,Datafile processing p12f29 Block 5 event 17,Bri,Hrd,Rgt,Vert,Vert,58,0.26,361,32,29,27,16.3545785531521,40,58,Correct,Correct,1.04406855082942,244.606690375973,0.31,0.18,1.04406855082942,-0.0811395963788041,120.188182701226,0.645161290322581,153.470919442027,188.579148124031
98,5,18,p12f29,Datafile processing p12f29 Block 5 event 18,Bri,Hrd,Lft,Vert,Vert,74,0.32,421,42,37,36,12.150438935028,52,74,Correct,Correct,1.01770625726213,248.220331845731,0.38,0.22,1.01770625726213,0.0322061955749463,133.443661103066,0.657894736842105,-136.362473007703,205.467065962008
99,5,19,p12f29,Datafile processing p12f29 Block 5 event 19,Bri,Hrd,Rgt,Horz,Horz,64,0.27,383,34,30,27,16.7149854775533,42,63,Correct,Correct,1.00744600119015,314.241959622178,0.36,0.21,1.00744600119015,-0.0271973317150362,112.520629934256,0.722222222222222,204.371251470598,236.919140898982
100,5,20,p12f29,Datafile processing p12f29 Block 5 event 20,Bri,Esy,Lft,Horz,Horz,65,0.29,384,39,34,32,14.9793797972078,49,64,Correct,Correct,1.00287257779941,274.877050209802,0.32,0.15,1.00287257779941,0.0138444640312671,116.486541316643,0.71875,-88.4338757180626,257.337759800863
101,6,1,p12f29,Datafile processing p12f29 Block 6 event 1,Drk,Esy,Rgt,Vert,Horz,68,0.34,452,41,37,35,14.8508243738402,51,67,Correct,Correct,1.01455356032216,262.771982436039,0.32,0.16,1.01455356032216,-0.0443812376363488,114.002037908272,0.8125,163.48030551281,205.394501932996
102,6,2,p12f29,Datafile processing p12f29 Block 6 event 2,Drk,Bas,Rgt,Horz,Miss,66,0.29,406,36,32,30,18.0635649167489,45,65,Correct,Correct,1.02136846962783,324.199943540824,0.35,0.2,1.02136846962783,-0.0571075483410992,109.755260393354,0.771428571428571,191.290787395624,258.316020835944
103,6,3,p12f29,Datafile processing p12f29 Block 6 event 3,Drk,Esy,Lft,Vert,Vert,113,0.26,371,34,29,28,12.8677381057866,39,109,Correct,Incorrect,1.49804269961035,274.781825924091,0.81,0.7,1.49804269961035,0.246283414138909,109.755260393354,0.771428571428571,-144.631815664594,231.865216789058
104,6,4,p12f29,Datafile processing p12f29 Block 6 event 4,Drk,Esy,Rgt,Horz,Vert,66,0.29,382,36,33,30,17.8043489598855,45,65,Correct,Correct,1.01409471146175,314.344404860573,0.35,0.2,1.01409471146175,-0.0403363284682983,109.755260393354,0.771428571428571,190.630232340028,248.214082475535
105,6,5,p12f29,Datafile processing p12f29 Block 6 event 5,Drk,Hrd,Lft,Vert,Horz,81,0.29,379,42,32,31,12.5448490500189,53,80,Correct,Incorrect,1.1348222629848,262.425658160817,0.49,0.27,1.1348222629848,0.117910808022646,109.755260393354,0.771428571428571,-147.399572709146,216.279385903625
106,6,6,p12f29,Datafile processing p12f29 Block 6 event 6,Drk,Hrd,Rgt,Vert,Horz,70,0.27,359,37,31,29,12.3475586433833,46,69,Incorrect,Incorrect,1.0152567708703,263.027354080709,0.4,0.23,1.0152567708703,-0.0126478402244229,109.755260393354,0.771428571428571,-95.1486978145587,242.963863499057
107,6,7,p12f29,Datafile processing p12f29 Block 6 event 7,Drk,Hrd,Rgt,Horz,Vert,84,0.32,400,43,37,36,15.3274798150062,61,80,Correct,Incorrect,1.18661266782003,308.687395795845,0.44,0.19,1.18661266782003,0.161997448112931,109.755260393354,0.771428571428571,207.866512703092,225.840602903524
108,6,8,p12f29,Datafile processing p12f29 Block 6 event 8,Drk,Esy,Rgt,Horz,Horz,67,0.32,412,39,35,33,17.951677642015,49,66,Correct,Correct,1.01308951323611,320.493984770511,0.33,0.17,1.01308951323611,-0.0357128313908009,109.755260393354,0.771428571428571,187.120425102526,257.764036480734
109,6,9,p12f29,Datafile processing p12f29 Block 6 event 9,Drk,Esy,Lft,Vert,Horz,72,0.32,401,42,36,34,13.0102138606748,51,74,Correct,Correct,1.02127110384275,264.155791763609,0.4,0.23,1.02127110384275,0.0446434428739289,109.755260393354,0.771428571428571,-153.006495549236,215.183258093684
110,6,10,p12f29,Datafile processing p12f29 Block 6 event 10,Drk,Esy,Lft,Horz,Vert,73,0.31,375,42,34,32,13.6801769394271,52,72,Correct,Correct,1.02572143365301,269.573583383294,0.4,0.2,1.02572143365301,-0.0151344233889384,109.755260393354,0.771428571428571,-98.1001668609154,247.924252104377
111,6,11,p12f29,Datafile processing p12f29 Block 6 event 11,Drk,Bas,Lft,Vert,Miss,65,0.24,318,35,29,28,12.6806200313324,45,65,Correct,Correct,1.00567068831877,257.205090978457,0.37,0.2,1.00567068831877,0.00456062269753276,109.755260393354,0.771428571428571,-146.898095733623,210.179590397345
112,6,12,p12f29,Datafile processing p12f29 Block 6 event 12,Drk,Bas,Lft,Horz,Miss,73,0.31,398,42,35,35,12.9570965107225,52,72,Correct,Correct,1.01688068923729,275.505776881682,0.37,0.2,1.01688068923729,0.0388988131494629,109.755260393354,0.771428571428571,-101.877738057278,253.711536803421
113,6,13,p12f29,Datafile processing p12f29 Block 6 event 13,Drk,Esy,Lft,Horz,Horz,68,0.27,350,37,31,29,12.8472504637056,47,67,Correct,Correct,1.0055846944008,279.403001654389,0.38,0.2,1.0055846944008,0.0190319062582247,109.755260393354,0.771428571428571,-84.5900141086517,263.911325528002
114,6,14,p12f29,Datafile processing p12f29 Block 6 event 14,Drk,Hrd,Lft,Horz,Horz,66,0.26,336,36,31,30,12.8263436472553,46,66,Correct,Correct,1.01010370065447,267.101529729495,0.36,0.2,1.01010370065447,0.00828605340915951,109.755260393354,0.771428571428571,-97.1704057702865,244.930483258375
115,6,15,p12f29,Datafile processing p12f29 Block 6 event 15,Drk,Hrd,Lft,Vert,Vert,73,0.3,377,38,33,31,14.4116186865949,53,75,Correct,Incorrect,1.25556007334125,257.061402889445,0.44,0.22,1.25556007334125,0.142471669762246,109.755260393354,0.771428571428571,-143.998368677892,210.133805998545
116,6,16,p12f29,Datafile processing p12f29 Block 6 event 16,Drk,Bas,Rgt,Vert,Miss,61,0.26,347,33,29,29,15.6674672066153,41,61,Correct,Correct,1.0771665782556,252.690238733999,0.32,0.2,1.0771665782556,-0.106850021281306,109.755260393354,0.771428571428571,135.445021664608,211.354206868843
117,6,17,p12f29,Datafile processing p12f29 Block 6 event 17,Drk,Hrd,Lft,Horz,Vert,77,0.29,354,36,31,30,12.0113085535975,53,76,Correct,Incorrect,1.3127117674933,268.06858480137,0.46,0.23,1.3127117674933,0.170577151854526,109.755260393354,0.771428571428571,-94.2961415273734,249.72396331362
118,6,18,p12f29,Datafile processing p12f29 Block 6 event 18,Drk,Hrd,Rgt,Vert,Vert,68,0.32,392,39,34,33,14.1229338980272,49,67,Correct,Correct,1.02802825693755,242.384690383842,0.34,0.18,1.02802825693755,-0.0621373167623657,109.755260393354,0.771428571428571,139.30309589801,196.80483549431
119,6,19,p12f29,Datafile processing p12f29 Block 6 event 19,Drk,Hrd,Rgt,Horz,Horz,68,0.29,370,37,33,31,16.8997071403393,46,68,Correct,Correct,1.01773733470427,312.014276575102,0.37,0.22,1.01773733470427,-0.0466010978827678,109.755260393354,0.771428571428571,184.566332393926,249.091669062754
120,6,20,p12f29,Datafile processing p12f29 Block 6 event 20,Drk,Esy,Rgt,Vert,Vert,62,0.28,378,35,30,29,14.6133442304107,44,62,Correct,Correct,1.02487475615042,260.991271909652,0.33,0.18,1.02487475615042,-0.0614730702989255,109.755260393354,0.771428571428571,153.863011713601,208.650193894356
121,7,1,p13f29,Datafile processing p13f29 Block 1 event 1,Bri,Hrd,Lft,Horz,Horz,73,0.28,392,40,33,31,11.5025816507283,52,72,Correct,Correct,1.01437900665025,274.276382804187,0.41,0.2,1.01437900665025,0.0283934008500969,107.184018424771,0.75609756097561,-94.5732700746991,255.32270221145
122,7,2,p13f29,Datafile processing p13f29 Block 1 event 2,Bri,Hrd,Lft,Vert,Horz,75,0.31,420,42,36,35,11.3512388976739,53,74,Correct,Correct,1.00888084242852,257.89514894975,0.39,0.21,1.00888084242852,0.0222484339216494,121.321561193322,0.846153846153846,-136.306118090399,218.77179008031
123,7,3,p13f29,Datafile processing p13f29 Block 1 event 3,Bri,Esy,Rgt,Vert,Horz,58,0.22,297,32,26,26,14.4843300460685,43,67,Correct,Correct,1.17734762704492,261.140539358383,0.41,0.24,1.17734762704492,0.169700920595517,114.017389378925,0.536585365853659,151.36922236602,211.641566462672
124,7,4,p13f29,Datafile processing p13f29 Block 1 event 4,Bri,Bas,Rgt,Horz,Miss,63,0.23,288,30,25,23,16.4447801005392,38,63,Correct,Correct,1.01130496122737,310.687170476454,0.4,0.25,1.01130496122737,-0.0277918897168266,100.61813721179,0.675,191.221215824764,242.198208814479
125,7,5,p13f29,Datafile processing p13f29 Block 1 event 5,Bri,Esy,Rgt,Horz,Horz,64,0.25,337,32,28,26,16.3501167407041,39,63,Correct,Correct,1.02513350724214,321.725521899313,0.37,0.24,1.02513350724214,-0.0633855654647573,97.5286015564077,0.837837837837838,180.512027313993,262.580763065672
126,7,6,p13f29,Datafile processing p13f29 Block 1 event 6,Bri,Esy,Lft,Vert,Horz,66,0.24,316,34,29,28,12.9879752627261,44,68,Correct,Correct,1.02799803254432,271.356132816417,0.4,0.24,1.02799803254432,0.0546282852870822,97.5286015564077,0.837837837837838,-139.858265643069,232.136882044331
127,7,7,p13f29,Datafile processing p13f29 Block 1 event 7,Bri,Esy,Lft,Horz,Vert,69,0.23,295,34,26,27,12.3942265043798,45,68,Correct,Incorrect,1.07297027630261,283.509162453177,0.41,0.23,1.07297027630261,0.0173282589152739,97.5286015564077,0.837837837837838,-107.971839122974,261.14554948701
128,7,8,p13f29,Datafile processing p13f29 Block 1 event 8,Bri,Hrd,Lft,Horz,Vert,71,0.3,370,40,34,33,13.0130061044969,52,71,Correct,Correct,1.0029852606335,288.986802029283,0.38,0.19,1.0029852606335,-0.00446036673703683,97.5286015564077,0.837837837837838,-110.558403591235,264.76159458933
129,7,9,p13f29,Datafile processing p13f29 Block 1 event 9,Bri,Esy,Rgt,Vert,Vert,67,0.3,378,37,33,32,16.0032962754618,45,67,Correct,Correct,1.05298445612738,266.410961635514,0.35,0.22,1.05298445612738,-0.0829210097299212,97.5286015564077,0.837837837837838,160.49111083966,211.19727523697
130,7,10,p13f29,Datafile processing p13f29 Block 1 event 10,Bri,Bas,Lft,Horz,Miss,74,0.3,363,40,34,33,12.3322679624257,50,73,Correct,Correct,1.02301106763349,281.744931906876,0.4,0.23,1.02301106763349,0.0562207776083731,97.5286015564077,0.837837837837838,-114.689412184501,253.958456929007
131,7,11,p13f29,Datafile processing p13f29 Block 1 event 11,Bri,Bas,Rgt,Vert,Miss,64,0.26,317,34,28,27,14.2959188014554,42,64,Correct,Correct,1.01871783709941,263.205201403987,0.37,0.22,1.01871783709941,-0.0510497714306726,97.5286015564077,0.837837837837838,159.22099812656,208.158954998014
132,7,12,p13f29,Datafile processing p13f29 Block 1 event 12,Bri,Esy,Lft,Vert,Vert,71,0.28,338,38,32,31,12.3565840174848,47,71,Correct,Correct,1.00799873452137,269.734460473402,0.4,0.24,1.00799873452137,0.0296974334681057,97.5286015564077,0.837837837837838,-143.215467848809,228.294019105926
133,7,13,p13f29,Datafile processing p13f29 Block 1 event 13,Bri,Hrd,Rgt,Horz,Horz,74,0.29,357,38,33,31,14.1570713362418,48,73,Correct,Correct,1.011872850946,317.523816662683,0.42,0.25,1.011872850946,-0.0427869608930629,97.5286015564077,0.837837837837838,187.89518143397,254.250432014552
134,7,14,p13f29,Datafile processing p13f29 Block 1 event 14,Bri,Esy,Lft,Horz,Horz,71,0.29,366,38,33,33,13.4038289152438,48,71,Correct,Correct,1.01543978564487,274.784334126608,0.38,0.23,1.01543978564487,0.0385377534066794,97.5286015564077,0.837837837837838,-106.49176591498,251.056367072212
135,7,15,p13f29,Datafile processing p13f29 Block 1 event 15,Bri,Hrd,Lft,Vert,Vert,70,0.24,313,37,28,27,10.9509867179924,47,72,Correct,Correct,1.02239697823413,250.16678785957,0.45,0.25,1.02239697823413,0.0277009743502122,97.5286015564077,0.837837837837838,-126.52984897862,214.281894542919
136,7,16,p13f29,Datafile processing p13f29 Block 1 event 16,Bri,Hrd,Rgt,Horz,Vert,86,0.25,313,39,30,28,12.3686901904025,51,86,Correct,Incorrect,1.16442661379728,300.613365870744,0.58,0.35,1.16442661379728,0.167922102200658,97.5286015564077,0.837837837837838,175.007628320134,241.729070028493
137,7,17,p13f29,Datafile processing p13f29 Block 1 event 17,Bri,Bas,Lft,Vert,Miss,79,0.29,344,41,34,32,12.202593230499,52,74,Correct,Correct,1.01440945554549,264.484319490726,0.42,0.22,1.01440945554549,0.0120645742773894,97.5286015564077,0.837837837837838,-148.562784115791,217.447974937271
138,7,18,p13f29,Datafile processing p13f29 Block 1 event 18,Bri,Esy,Rgt,Horz,Vert,72,0.26,319,34,29,28,13.8329237038618,43,71,Correct,Correct,1.02553324192115,310.292838652707,0.43,0.28,1.02553324192115,-0.0645323548917904,97.5286015564077,0.837837837837838,178.954680283757,250.763684334382
139,7,19,p13f29,Datafile processing p13f29 Block 1 event 19,Bri,Hrd,Rgt,Vert,Horz,65,0.25,306,33,27,27,14.6362134341593,41,65,Correct,Correct,1.04425179445399,262.180731017001,0.38,0.24,1.04425179445399,-0.0743938729557232,97.5286015564077,0.837837837837838,162.793509444476,204.126477874397
140,7,20,p13f29,Datafile processing p13f29 Block 1 event 20,Bri,Hrd,Rgt,Vert,Vert,64,0.27,342,35,30,28,13.9035530881443,45,64,Correct,Correct,1.02772820818207,264.117736903695,0.36,0.19,1.02772820818207,-0.0615776972290179,97.5286015564077,0.837837837837838,153.92309058963,213.643735155916
141,8,1,p13f29,Datafile processing p13f29 Block 2 event 1,Drk,Hrd,Lft,Horz,Horz,72,0.28,362,39,31,30,11.9787120256528,49,71,Correct,Correct,1.01088857900696,275.057223267884,0.41,0.22,1.01088857900696,0.0209281331126869,109.092161922732,0.341463414634146,-92.7197739290778,256.563491025719
142,8,2,p13f29,Datafile processing p13f29 Block 2 event 2,Drk,Hrd,Rgt,Horz,Vert,82,0.31,396,43,36,35,13.3045157521902,54,92,Correct,Correct,1.06266594313399,300.375786618199,0.57,0.38,1.06266594313399,0.069760004417805,101.314475762183,0.210526315789474,177.010233142323,239.356660955544
143,8,3,p13f29,Datafile processing p13f29 Block 2 event 3,Drk,Esy,Rgt,Vert,Vert,74,0.33,386,40,36,34,15.3476704174942,47,73,Correct,Correct,1.0608781777755,261.612649113026,0.39,0.26,1.0608781777755,-0.0994423012550165,114.711476967841,0.692307692307692,163.340953926279,202.841363311547
144,8,4,p13f29,Datafile processing p13f29 Block 2 event 4,Drk,Bas,Lft,Vert,Miss,73,0.28,333,40,33,30,11.2345314628182,53,73,Correct,Correct,1.01671161365013,260.416771059235,0.43,0.2,1.01671161365013,-0.0260069016036125,116.802674867967,0.813953488372093,-135.69758836662,222.509470502964
145,8,5,p13f29,Datafile processing p13f29 Block 2 event 5,Drk,Bas,Rgt,Vert,Miss,67,0.23,339,32,27,26,13.504932334747,41,70,Correct,Correct,1.09256871817432,259.460733517677,0.44,0.29,1.09256871817432,-0.0837298710515765,112.110302581,0.704545454545455,157.530462529746,204.560554946726
146,8,6,p13f29,Datafile processing p13f29 Block 2 event 6,Drk,Hrd,Rgt,Horz,Horz,76,0.25,331,33,28,26,14.6332962786262,43,75,Correct,Correct,1.02459318801123,319.240987468266,0.49,0.32,1.02459318801123,-0.0565157867156724,99.2509413198739,0.591836734693878,194.171061318502,251.32615474522
147,8,7,p13f29,Datafile processing p13f29 Block 2 event 7,Drk,Esy,Lft,Vert,Horz,71,0.29,355,36,30,29,12.7173850100694,43,68,Incorrect,Incorrect,1.05617071297743,278.156302245729,0.39,0.25,1.05617071297743,-0.0882286693688042,102.353677667491,0.179487179487179,141.037744380981,227.504184904516
148,8,8,p13f29,Datafile processing p13f29 Block 2 event 8,Drk,Hrd,Lft,Horz,Vert,77,0.32,442,43,37,35,12.4513800645717,54,77,Correct,Correct,1.00514112058186,289.789184024222,0.42,0.23,1.00514112058186,0.0254629087670605,103.380742431261,0.761904761904762,-100.345495922751,270.227371098679
149,8,9,p13f29,Datafile processing p13f29 Block 2 event 9,Drk,Esy,Lft,Horz,Vert,73,0.25,332,36,29,28,11.9415174695959,49,72,Correct,Correct,1.01268427409164,288.01667607961,0.44,0.23,1.01268427409164,0.0265842410976381,101.205996756889,0.840909090909091,-106.105219646522,265.856669565297
150,8,10,p13f29,Datafile processing p13f29 Block 2 event 10,Drk,Hrd,Rgt,Vert,Horz,72,0.27,361,38,32,30,12.6521868224826,50,71,Incorrect,Incorrect,1.00842107964139,294.102848338899,0.41,0.21,1.00842107964139,0.0251076313784997,106.055976551365,0.634146341463415,-106.06049904179,269.904697549901
151,8,11,p13f29,Datafile processing p13f29 Block 2 event 11,Drk,Hrd,Lft,Vert,Horz,78,0.34,403,45,39,38,12.1935774296536,56,78,Correct,Correct,1.00978877617528,257.698555381057,0.4,0.22,1.00978877617528,-0.0155115861192541,119.119867438893,0.775,-140.76259498244,215.317377652271
152,8,12,p13f29,Datafile processing p13f29 Block 2 event 12,Drk,Bas,Lft,Horz,Miss,68,0.27,320,37,31,28,13.7879519958723,46,67,Correct,Correct,1.00707726532521,276.938268926663,0.39,0.21,1.00707726532521,0.00813463936230345,109.436686698384,0.769230769230769,-100.173446676953,256.962562096774
153,8,13,p13f29,Datafile processing p13f29 Block 2 event 13,Drk,Hrd,Rgt,Vert,Vert,68,0.27,345,36,30,29,12.9597117851066,46,68,Correct,Correct,1.0124690633473,257.358757134319,0.39,0.22,1.0124690633473,-0.0353653887625461,111.117142499776,0.769230769230769,148.57708391078,208.768695647656
154,8,14,p13f29,Datafile processing p13f29 Block 2 event 14,Drk,Esy,Rgt,Horz,Horz,73,0.31,360,39,34,32,17.1513754062385,47,72,Correct,Correct,1.017762003999,323.221872834741,0.4,0.25,1.017762003999,-0.0503108697888062,102.5637424301,0.675,202.868727433373,249.633757307188
155,8,15,p13f29,Datafile processing p13f29 Block 2 event 15,Drk,Esy,Lft,Vert,Vert,71,0.34,399,42,37,36,13.5502089128049,71,98,Incorrect,Correct,2.06067716686098,254.500016693772,0.62,0.27,2.06067716686098,0.436100913205816,117.843284862776,0.887096774193548,-132.575175736576,215.510500207709
156,8,16,p13f29,Datafile processing p13f29 Block 2 event 16,Drk,Esy,Lft,Horz,Horz,72,0.27,346,37,31,30,13.1570581780867,48,72,Correct,Correct,1.03261675900859,285.017987479157,0.42,0.24,1.03261675900859,0.0511647731480478,109.073229839178,0.761904761904762,-108.104971240988,262.192308064306
